url,category,poster,title,rating,duration,year,genre,language,synopsis,director,cast
https://www.visionplus.id/movies/42180/marathon,Korean Drama,https://static.mncnow.id/images/vod/3c068872/84f3_r32.jpg,Marathon,R,2h 0m,2005,Drama,"English, Bahasa",Seorang anak autis mendapati bakatnya dalam berlari dan dengan bantuan ibunya berpartisipasi dalam maraton besar.,Yoon-Chul Jeong,"Cho Seung-woo, Kim Mi-Sook, Lee Gi-yeong"
https://www.visionplus.id/movies/42204/how-to-steal-a-dog,Korean Drama,https://static.mncnow.id/images/vod/5c772f19/0a6f_r32.jpg,How to Steal a Dog,R,2h 0m,2014,Drama,"English, Bahasa","A young girls (Lee Re) father goes bankrupt. The girl's family loses their houses and they don't have a place to live. One day, the girl sees a flyer offering a reward of $500 for a missing dog. The young girl then sets out to ""borrow"" dogs from wealthy families to obtain reward money.",Kim Sung-Ho,"Lee Re, Hong Eun-Taek, Kang Hye-Jung, Kim Hye-ja"
https://www.visionplus.id/movies/42409/my-tutor-friend,Korean Drama,https://static.mncnow.id/images/vod/2970c5ae/a64f_r32.jpg,My Tutor Friend,R,2h 0m,2003,"Comedy , Romance","English, Bahasa","Su-Wan (Kim Ha-Neul) adalah mahasiswa tahun kedua di perguruan tinggi, dan dia bekerja paruh waktu sebagai tutor untuk menutupi biaya kuliahnya. Dia memiliki pengalaman buruk selama ini dengan murid-muridnya. Dia kemudian bertemu dengan Ji-Hoon (Kwon Sang-Woo) yang sangat tidak mungkin untuk diajar olehnya.",Kim Kyung-Hyung,"Kim Ha-Neul, Kwon Sang-Woo, Kim Ji-Woo, Gong Yoo"
https://www.visionplus.id/movies/42244/the-day-i-died-unclosed-case,Korean Drama,https://static.mncnow.id/images/vod/a592dcb9/f0d4_r32.jpg,The Day I Died: Unclosed Case,D,2h 0m,2020,Drama,"English, Bahasa","Pada malam yang penuh badai, No Jung-Ui (Roh Jeong-Eui) menghilang dan meninggalkan wasiat terakhirnya. Kim Hyun-Soo (Kim Hye-Soo) akan kembali bekerja sebagai detektif setelah istirahat panjang dari pekerjaannya. Sebelum kembali secara resmi, bos Kim Hyun-Soo menugaskannya untuk menyelidiki kasus No Jung-Ui. No Jung-Ui juga menjadi saksi kasus kriminal. Kim Hyun-Soo bertemu dengan mantan detektif yang bertugas melindungi No Jung-Ui dan keluarganya. Dia juga bertemu dengan penduduk pulau setempat (Lee Jung-Eun), yang merupakan orang terakhir yang melihat No Jung-Ui.",Park Ji-Wan,"Kim Hye-Soo, Lee Jung-eun, Roh Jeong-Eui"
https://www.visionplus.id/movies/42250/the-dude-in-me,Korean Drama,https://static.mncnow.id/images/vod/fdc2adbb/6af3_r32.jpg,The Dude in Me,D,2h 0m,2019,"Drama , Comedy , Fantasy","English, Bahasa","Dong-Hyun (Jin Young) merupakan seorang siswa sekolah menengah. Suatu hari, dia jatuh dari atap dan menabrak Pan-Soo (Park Sung-Woong) yang sedang lewat. Pan-Soo adalah anggota organisasi kriminal. Ketika kedua pria itu bangun di rumah sakit, mereka menemukan bahwa mereka telah bertukar tubuh.",Kang Hyo-jin,"Park Sung-Woong, Jin Young, Ra Mi-ran, Lee Soo-Min, Lee Joon-Hyuk"
https://www.visionplus.id/movies/42610/double-patty,Korean Drama,https://static.mncnow.id/images/vod/cb696234/5940_r32.jpg,Double Patty,R,2h 0m,2021,Drama,"English, Bahasa","Kang Woo Ram (Shin Seung-ho), seorang foodie dan seorang atlet berjuang sibuk mempersiapkan diri untuk mendapatkan pekerjaan. Lee Hyun Ji (Bae Ju-hyun) adalah calon jangkar tetapi bekerja di restoran hamburger buatan sendiri. Hubungan mereka dimulai ketika Woo Ram mengunjungi restoran untuk memesan hamburger patty ganda, yang memiliki obral beli satu gratis satu.",Park Seung-Hwan,"Shin Seung-Ho, Dhirendra, Byeon Seo-Yun, Jung Young-Joo"
https://www.visionplus.id/movies/42412/the-classic,Korean Drama,https://static.mncnow.id/images/vod/be2796a1/ac85_r32.jpg,The Classic,D,2h 0m,2003,"Drama , Romance","English, Bahasa",Ji-Hye (Son Ye-Jin) dan Soo-Kyoung (Lee Tae-Kyung) adalah teman kuliah di universitas yang sama dan keduanya naksir Sang-Min (Zo In-Sung) yang ada di klub drama mereka.,Kwak Jae-Young,"Son Ye-jin, Cho Seung-woo, Jo In-sung"
https://www.visionplus.id/movies/42329/swing-kids,Korean Drama,https://static.mncnow.id/images/vod/4fa17f1a/bb46_r32.jpg,Swing Kids,R,2h 0m,2018,Drama,"English, Bahasa","The story takes place in Geoje prison camp during the Korean War in 1951. Ro Ki-soo (Do Kyung-soo), a rebellious North Korean soldier, falls in love with tap dancing after meeting Jackson (Jared Grimes), an American officer and former Broadway star who has been tasked with putting together a dance company.",Kang Hyung-Chul,"Do Kyung-Soo, Park Hye-Soo, Jared Grimes, Oh Jung-Se, Kim Min-Ho"
https://www.visionplus.id/movies/42312/punch,Korean Drama,https://static.mncnow.id/images/vod/17c5d94f/608d_r32.jpg,Punch,R,2h 0m,2011,"Drama , Comedy","English, Bahasa","Won-Deuk yang berusia 17 tahun (Yoo Ah-In) adalah siswa kelas dua di sekolah menengah dengan pandangan hidup yang menyedihkan. Dia tidak memiliki banyak minat di sekolah, ayahnya yang bertubuh kecil bungkuk dan Won-Deuk tidak tahu apa-apa tentang ibunya.",Lee Han,"Yoo Ah-in, Kim Yun-Seok, Jasmine Lee, Park Hyo-Joo, Kang Byul"
https://www.visionplus.id/movies/42438/miracle-letters-to-the-president,Korean Drama,https://static.mncnow.id/images/vod/be8dd821/d627_r32.jpg,Miracle: Letters to the President,R,2h 0m,2021,Drama,"English, Bahasa","Pada tahun 1988, Joon-Kyeong (Park Jung-Min) tinggal di sebuah desa kecil. Desa ini memiliki rel kereta api yang melewatinya, tetapi tidak memiliki stasiun kereta api. Impian seumur hidup Joon-Kyeong adalah memiliki perhentian kereta api di desanya. Dia mencoba berbagai cara untuk membangun stasiun, termasuk menulis lusinan surat kepada presiden Korea Selatan.",Lee Jang-Hoon,"Park Jung-Min, Lee Sung-min, Lim Yoon-A"
https://www.visionplus.id/movies/42600/always,Korean Drama,https://static.mncnow.id/images/vod/ca4c7609/b9a8_r32.jpg,Always,R,2h 0m,2011,"Drama , Romance","English, Bahasa",Always,Song Il-Gon,"So Ji-Sub, Han Hyo-Joo, Yoon Jong-Hwa, Kang Shin-Il, Park Chul-Min"
https://www.visionplus.id/movies/43268/my-annoying-brother,Korean Drama,https://static.mncnow.id/images/vod/17281e7a/0abb_r32.jpg,My Annoying Brother,R,2h 0m,2016,Drama,"English, Bahasa","Seorang atlet yang sekarang buta harus bergantung pada saudara lelakinya yang terasing, yang mungkin baru saja menggunakannya sebagai alasan untuk keluar dari penjara. Keduanya tidak pernah dekat, tetapi keduanya segera menyadari hubungan yang tidak selalu mereka lihat.",Kwon Soo-kyung,"Jo Jung-suk, Do Kyung-Soo, Park Shin Hye"
https://www.visionplus.id/movies/43790/masquerade,Korean Drama,https://static.mncnow.id/images/vod/36891f7d/d0aa_r32.jpg,Masquerade,D,2h 0m,2012,Drama,"English, Bahasa","Film yang berlatar pada zaman Dinasti Joseon ini, bercerita tentang seorang raja Joseon ke-15 bernama Gwanghae (Lee Byung Hun). Ia sendiri sudah berdiri di atas tahta sejak delapan tahun.",Choo Chang-Min,"Lee Byung-Hun, Han Hyo-Joo, Ryoo Seung-Ryong"
https://www.visionplus.id/movies/43714/spellbound,Korean Drama,https://static.mncnow.id/images/vod/7ba6237e/a1b0_r32.jpg,Spellbound,R,2h 0m,2011,"Drama , Romance , Fantasy","English, Bahasa","Yeo-Ri (Son Ye-jin) melihat hantu dan hal-hal gila terjadi pada orang-orang di sekitarnya. Ketika dia bergabung dengan pertunjukan Jo-Goo (Lee Min-ki), dia menawarkan untuk membantunya menemukan jalan keluar sebelum hantu bisa mengusirnya.",Hwang In-Ho,"Son Ye-jin, Lee Min-Ki, Park Chul-Min"
https://www.visionplus.id/movies/43785/come-rain-come-shine,Korean Drama,https://static.mncnow.id/images/vod/00e4953b/d9e2_r32.jpg,"Come Rain, Come Shine",R,1h 40m,2011,"Drama , Romance","English, Bahasa","Seorang wanita memberi tahu suaminya tentang lima tahun bahwa dia meninggalkannya untuk pria lain, tetapi suaminya tetap tenang dan membantunya mengemasi barang-barangnya.",Lee Yoon-Ki,"Hyun-Bin, Lim Soo-Jung"
https://www.visionplus.id/movies/43791/my-paparotti,Korean Drama,https://static.mncnow.id/images/vod/1ef01486/76c0_r32.jpg,My Paparotti,R,2h 0m,2013,Drama,"English, Bahasa",Seorang penjahat sekolah menengah dengan bakat menyanyi yang tersembunyi membentuk ikatan yang tidak mungkin dengan guru musiknya.,Yoon Jong-Chan,"Lee Je-hoon, Han Suk-Kyu, Kang So-Ra, Oh Dal-Su"
https://www.visionplus.id/movies/43712/secret-sunshine,Korean Drama,https://static.mncnow.id/images/vod/3b0b7ccc/c1ac_r32.jpg,Secret Sunshine,D,2h 0m,2007,Drama,"English, Bahasa",Tragedi mengikuti seorang janda muda Korea (Jeon Do-yeon) setelah dia dan putranya pindah ke kota lain untuk memulai awal yang baru.,Lee Chang-Dong,"Jeon Do-yeon, Song Kang-Ho, Jo Young-Jin, Kim Young-Jae"
https://www.visionplus.id/movies/43972/c-est-si-bon,Korean Drama,https://static.mncnow.id/images/vod/88297a4b/1163_r32.jpg,C'est Si Bon,R,2h 0m,2015,"Drama , Romance","English, Bahasa",Seorang sosialita cantik memasuki kehidupan tiga musisi yang bertengkar dan menginspirasi mereka untuk menulis serangkaian lagu cinta yang populer.,Kim Hyun-Seok,"Jung Woo, Kim Yun-Seok, Han Hyo-Joo, Kim Hee-Ae, Jin Goo"
https://www.visionplus.id/movies/43673/innocent-witness,Korean Drama,https://static.mncnow.id/images/vod/279ae876/53fb_r32.jpg,Innocent Witness,R,2h 0m,2019,Drama,"English, Bahasa","Soon-ho, seorang pengacara dari firma hukum besar, memutuskan untuk menjadi sombong dan membela kasus yang memiliki peluang promosi besar baginya untuk menjadi pengacara mitra. Dia sengaja mendekati seorang gadis autis, Ji-woo, untuk membebaskan kliennya.",Lee Han,"Jung Woo-sung, Kim Hyang-gi, Lee Kyu-Hyung, Jang Young-Nam, Park Geun-Hyung"
https://www.visionplus.id/movies/43807/samjin-company-english-class,Korean Drama,https://static.mncnow.id/images/vod/fd744c5a/3d08_r32.jpg,Samjin Company English Class,SU,1h 40m,2020,"Drama , Comedy","English, Bahasa","Pada pertengahan 90-an ketika diskriminasi seksual dan akademik merajalela, 3 pekerja kantoran perempuan muda, Ja-young, Yu-nah, Bo-ram, dijauhi oleh perusahaan mereka dan hanya diberi tugas-tugas ringan karena fakta bahwa mereka hanya memiliki ijazah sekolah",Lee Jong-pil,"Ko Ah-Sung, Esom, Park Hye-Soo"
https://www.visionplus.id/movies/43928/love-sling,Korean Drama,https://static.mncnow.id/images/vod/0b59c122/9c8f_r32.jpg,Love Sling,R,1h 40m,2018,"Drama , Comedy","English, Bahasa","Sung-woong berusia 20 tahun merupakan seorang pegulat kompetitif dan berada di bawah pelatihan ayahnya Gui-bo, seorang juara regional. Sayangnya, Sung-woong tidak terlalu menyukainya dan percaya bahwa ayahnya memaksakan olahraga itu padanya sebagai seorang anak.",Kim Dae-Woong,"Yu Hae-Jin, Kim Min-Jae, Lee Sung-Kyung, Sung Dong-il, Jin Kyung"
https://www.visionplus.id/movies/42442/tough-as-iron,Korean Drama,https://static.mncnow.id/images/vod/4a2feade/8cb2_r32.jpg,Tough As Iron,D,2h 0m,2013,"Drama , Action","English, Bahasa","Seorang pria muda bernama Gang-Chul (Yoo Ah-In) berjuang untuk memenuhi kebutuhan dan tidak memiliki pekerjaan tetap. Pria itu kemudian terlibat dengan geng untuk mencoba membayar tagihan rumah sakit ibunya (Kim Hae-Sook). Ibunya mengidap alzheimer. Secara kebetulan, Ggang-Chul bertemu Soo-Ji (Jung Yu-Mi) yang datang ke Busan sendirian dalam perjalanan. Gang Chul menerima kenyamanan darinya.",Ahn Kwon-Tae,"Yoo Ah-in, Kim Hae-Sook, Jung Yu-Mi, Kim Jung-Tae, Kim Sung-oh"
https://www.visionplus.id/movies/44282/luck-key,Korean Drama,https://static.mncnow.id/images/vod/560b33ed/86aa_r32.jpg,Luck-Key,D,2h 0m,2016,"Action , Comedy","English, Bahasa","Hyung-Wook (Yu Hae-Jin) adalah pembunuh bayaran dengan tingkat keberhasilan 100%. Suatu hari, dia pergi ke pemandian umum dan memakai sabun batangan. Paramedis, termasuk Ri-Na (Jo Yoon-Hee), membawanya ke rumah sakit. Sementara itu, Jae-Sung (Lee Joon) adalah aktor pemula.",Lee Gye-Byeok,"Yu Hae-Jin, Lee Joon, Jo Yoon-Hee"
https://www.visionplus.id/movies/44296/pawn,Korean Drama,https://static.mncnow.id/images/vod/28f81bd0/1ab2_r32.jpg,Pawn,R,2h 0m,2020,Drama,"English, Bahasa","Incheon, Korea Selatan pada tahun 1993, Doo-Seok (Sung Dong-Il) bekerja sebagai penagih utang. Dia terlihat mengintimidasi, tetapi sebenarnya dia memiliki hati yang hangat. Suatu hari, dia pergi menemui Myung-Ja (Kim Yunjin) untuk menagih hutang. Tanpa diduga, Myung-Ja memberikan putrinya yang masih kecil, Seung-Yi (Park So-Yi) sebagai jaminan.",Kang Dae-Kyu,"Sung Dong-il, Kim Hee-won, Kim Yunjin"
https://www.visionplus.id/movies/44409/fists-of-legend,Korean Drama,https://static.mncnow.id/images/vod/d1ab12c9/d63c_r32.jpg,Fists of Legend,D,2h 0m,2013,"Action , Crime","English, Bahasa","Kyu-Min (Lee Yo-Won) works as a producer for a TV reality fighting program called ""Legendary Fighter"". The TV show pits regular men, who were renown street fighters back in their teenage days, to go up against professional MMA fighters. If the challenger can last a certain time against the professional fighter they make it into the finals and fight against one of their amateur peers. The winner gets $20,000.",Kang Woo-Suk,"Hwang Jung-Min, Yu Jun-Sang, Yoon Je-Moon"
https://www.visionplus.id/movies/44428/inside-men,Korean Drama,https://static.mncnow.id/images/vod/99543773/9042_r32.jpg,Inside Men,SU,2h 0m,2015,"Action , Crime","English, Bahasa","Seorang mantan antek politik berusaha membalas dendam setelah dia dipecat oleh seorang politisi yang kejam, sementara seorang penyelidik yang gigih mencari bukti yang menghubungkan mereka.",Woo Min-Ho,"Lee Byung-Hun, Baek Yoon-Sik, Lee Kyoung-Young"
https://www.visionplus.id/movies/44430/hide-and-never-seek,Korean Drama,https://static.mncnow.id/images/vod/9a84dd43/010c_r32.jpg,Hide and Never Seek,D,1h 30m,2016,Horror,"English, Bahasa","BJ Yagwang (Ryu Deok-Hwan) dan PD Park (Jo Bok-Rae) menyiarkan siaran langsung bertema horor di AfreecaTV. Mereka mencari materi yang lebih provokatif dan menakutkan untuk program mereka. Suatu hari, mereka menerima video yang berisi seorang siswi SMA menghilang. Dalam video tersebut, tepat sebelum dia menghilang, siswi tersebut memanggil-manggil hantu dan bermain petak umpet sendirian. Saat siaran langsung di AfreecaTV, BJ Yagwang pergi ke gedung yang ditinggalkan di mana siswi sekolah itu hilang.",Lee Doo-Hwan,"Ryu Deok-Hwan, Jo Bok-Rae, Lee Soo-Bin"
https://www.visionplus.id/movies/44438/my-little-bride,Korean Drama,https://static.mncnow.id/images/vod/c9c8ce28/bff8_r32.jpg,My Little Bride,R,2h 0m,2004,"Drama , Comedy , Romance","English, Bahasa","Untuk memenuhi keinginan kakeknya (Kim In-mun), seorang siswa sekolah menengah (Moon Geun-young) menikahi seorang teman masa kecilnya (Kim Rae-won).",Kim Ho-Jun,"Moon Geun-Young, Kim Rae-won, Kim Bo-Kyung"
https://www.visionplus.id/movies/44440/veteran,Korean Drama,https://static.mncnow.id/images/vod/d93bd88f/28a8_r32.jpg,Veteran,D,2h 0m,2015,Action,"English, Bahasa",Seorang detektif melacak seorang penjahat muda yang sukses. Pewaris muda menjalankan sindikat kejahatannya sendiri di bawah perusahaan yang korup.,Ryoo Seung-wan,"Hwang Jung-Min, Yoo Ah-in, Yu Hae-Jin, Oh Dal-Su"
https://www.visionplus.id/movies/44609/train-to-busan,Korean Drama,https://static.mncnow.id/images/vod/2364e696/144c_r32.jpg,Train to Busan,D,2h 0m,2016,"Action , Thriller","English, Bahasa","Seorang pria (Gong Yoo), putrinya yang terasing, dan penumpang lainnya terperangkap di kereta yang melaju kencang selama wabah zombie di Korea Selatan.",Yeon Sang-Ho,"Gong Yoo, Jung Yu-Mi, Ma Dong-seok, Kim Soo-Ahn"
https://www.visionplus.id/movies/44630/finding-mr-destiny,Korean Drama,https://static.mncnow.id/images/vod/44c2672d/e33d_r32.jpg,Finding Mr. Destiny,D,2h 0m,2010,Drama,"English, Bahasa",Seorang mantan agen perjalanan membantu orang terhubung kembali dengan kekasih mereka yang telah lama hilang.,Jang Yoo-Jeong,"Lim Soo-Jung, Gong Yoo, Cheon Ho-Jin"
https://www.visionplus.id/movies/44626/my-lovely-angel,Korean Drama,https://static.mncnow.id/images/vod/2a8f8ac7/b9ba_r32.jpg,My Lovely Angel,SU,1h 40m,2021,Drama,"English, Bahasa","Sebuah kisah yang mengubah hidup seorang pria yang telah hidup sebagai penyendiri sepanjang hidupnya, kemudian mulai hidup bersama dengan seorang anak yang memiliki cacat pendengaran-visual.","Sung Mo Kwon,Chang Won Lee","Jin Goo, Jung Seo-Yeon, Jang Hye-Jin"
https://www.visionplus.id/movies/44620/on-the-line,Korean Drama,https://static.mncnow.id/images/vod/ea64d2e7/d691_r32.jpg,On the Line,D,1h 45m,2021,"Action , Crime","English, Bahasa","Seo-Joon (Byun Yo-Han) menjadi korban kelompok kejahatan phishing suara. Dia kehilangan segalanya. Seo-Joon kemudian bekerja untuk menemukan kantor pusat grup phishing suara di Tiongkok. Di sana, ia bertemu Pro Kwak (Kim Moo-Yul), yang merupakan perencana untuk phishing suara.","Kim Sun,Kim Gok","Byun Yo-han, Kim Moo-Yul"
https://www.visionplus.id/movies/45244/coin-locker-girl,Korean Drama,https://static.mncnow.id/images/vod/90c326b6/9207_r32.jpg,Coin Locker Girl,D,2h 0m,2015,"Action , Crime","English, Bahasa","Seorang gadis yang baru lahir ditempatkan di loker yang dioperasikan dengan koin di stasiun kereta bawah tanah. Gadis itu dibesarkan oleh seorang ibu (Kim Hye-Soo) yang merupakan bos untuk kelompok rentenir. Kemudian, ketika gadis itu telah tumbuh menjadi remaja, dia menjalankan misi yang diberikan oleh ibunya.",Han Jun-Hee,"Kim Hye-Soo, Kim Go-eun, Um Tae-Goo, Park Bo-Gum, Ko Gyung-Pyo"
https://www.visionplus.id/movies/45274/the-sound-of-a-flower,Korean Drama,https://static.mncnow.id/images/vod/03e081dc/9902_r32.jpg,The Sound of a Flower,R,1h 40m,2015,"Drama , Romance","English, Bahasa","Di akhir Dinasti Joseon ketika wanita tidak diperbolehkan menjadi penyanyi, Chae-sun yang ingin menjadi penyanyi mendapat pelajaran dari Shin Jae-hyo, seorang penyanyi master terkenal yang menyamar sebagai seorang pria.",Lee Jong-pil,"Ryoo Seung-Ryong, Bae Suzy, Song Sae-Byeok, Kim Nam-Gil, Lee Dong-Hwi, Ahn Jae-Hong"
https://www.visionplus.id/movies/45278/josee,Korean Drama,https://static.mncnow.id/images/vod/6fb16006/df00_r32.jpg,Josee,R,2h 0m,2020,Drama,"English, Bahasa","Young Seok (Nam Joo Hyuk) adalah seorang mahasiswa yang akhirnya membantu seorang wanita, Jose, yang jatuh dari kursi rodanya (Han Ji Min). Dalam derajat yang lambat, dia akhirnya menjadi bagian dari hidupnya.",Kim Jong-Kwan,"Han Ji-Min, Nam Joo-Hyuk"
https://www.visionplus.id/movies/45290/i-am-the-king,Korean Drama,https://static.mncnow.id/images/vod/e7b5816f/ce36_r32.jpg,I am the King,R,2h 0m,2012,"Drama , Comedy","English, Bahasa","Raja Taejong dari Joseon memutuskan untuk menunjuk Pangeran Besar Chungnyeong, putra ketiganya, sebagai pewaris takhta. Tertekan oleh keputusan itu, Chungnyeong memutuskan untuk melarikan diri dari istana.",Jang Gyu-Sung,"Ju Ji-hoon, Lim Won-Hee, Kim Soo-Ro, Lee Ha-Nee, Baek Yoon-Sik"
https://www.visionplus.id/movies/45664/mr-zoo-the-missing-vip,Korean Drama,https://static.mncnow.id/images/vod/b6c54dfe/4fc8_r32.jpg,Mr. Zoo: The Missing VIP,R,1h 50m,2018,"Drama , Comedy","English, Bahasa","Tae-joo adalah agen Layanan Informasi Nasional dengan kinerja tertinggi di dalam agensi. Selama misi untuk melindungi utusan VIP, Tae-joo tiba-tiba mulai mengerti apa yang dikatakan binatang.",Kim Tae-Yoon,"Lee Sung-min, Kim Seo-Hyung, Kal So-Won, Bae Jeong-Nam"
https://www.visionplus.id/movies/46148/one-day,Korean Drama,https://static.mncnow.id/images/vod/ac259ec2/8704_r32.jpg,One Day,D,1h 20m,2017,Drama,"English, Bahasa",Fred stood up for a young woman that reminded him of his younger sister whom he adored. They became close and she promised to look after him anyway she ever could. With Esther Audu and Juliet Ibrahim.,Lee Yoon-Ki,"Kim Nam-Gil, Chun Woo-Hee"
https://www.visionplus.id/movies/46223/kingmaker,Korean Drama,https://static.mncnow.id/images/vod/012bb510/339a_r32.jpg,Kingmaker,D,2h 0m,2022,Drama,"English, Bahasa",Kim Woon-Bum (Sol Kyung-Gu) adalah seorang politikus dari partai oposisi. Dia bercita-cita menjadi presiden negara. Seo Chang-Dae (Lee Sun-Kyun) adalah ahli strategi yang sangat baik. Dia bergabung dengan staf kampanye pemilihan Kim Woon-Bum dan Kim Woon-Bum memenangkan pemilihan berturut-turut.,Byun Sung-Hyun,"Sol Kyung-gu, Lee Sun-kyun, Yoo Jae-Myung, Jo Woo-jin"
https://www.visionplus.id/movies/46246/da-capo,Korean Drama,https://static.mncnow.id/images/vod/4519bd06/7c2c_r32.jpg,Da Capo,R,1h 30m,2020,Drama,"English, Bahasa","Tae Il adalah penyanyi-penulis lagu tidak dikenal yang hidup dalam keadaan hancur dan berkompromi dengan kenyataan. Setelah melewatkan hari-harinya di sebuah band, membuat musik yang dia inginkan, dia secara membabi buta mengikuti ingatannya ke kampung halamannya. Di sana, Tae Il bertemu dengan band tentara SMP bernama 'Destroyer' yang penuh dengan dukungan dan perasaan dari mantan anggota band. Dengan bantuan Tae Il dan Ji Won, yang terinspirasi oleh orang-orang dan musik favorit mereka, mereka menyelesaikan lagu yang belum selesai!",Shim Chan Yang,"Hong Isaac, Jang Ha Eun, Jang Da Hyun, Seo Young Jae, Cha Min Ho"
https://www.visionplus.id/movies/46314/an-old-lady,Korean Drama,https://static.mncnow.id/images/vod/162cdce6/48b0_r32.jpg,An Old Lady,D,1h 30m,2020,Drama,"English, Bahasa","Focusing on a 69-year-old woman who accuses a physical therapist assistant of rape, it tackles the difficulties in reporting and proving such a crime while also revealing the day-to-day struggles experienced by those much older.",N/A,"Ye Soo-Jung, Ki Joo-Bong, Kim Joon-Kyung, Kim Joong-Ki, Kim Tae-hoon"
https://www.visionplus.id/movies/46402/ode-to-my-father,Korean Drama,https://static.mncnow.id/images/vod/b95b88c5/0355_r32.jpg,Ode to My Father,R,2h 0m,2014,"Family , Drakor","English, Bahasa",Seorang pria rindu untuk bersatu kembali dengan ayah dan saudara perempuannya. Mereka telah dipisahkan di Korea Utara yang dilanda perang dan tidak stabil secara politik.,Yoon Je-Kyun,"Hwang Jung-Min, Kim Yunjin, Oh Dal-Su, Jung Jin-Young, Jang Young-Nam"
https://www.visionplus.id/movies/46655/seducing-mr-perfect,Korean Drama,https://static.mncnow.id/images/vod/68534c19/0200_r32.jpg,Seducing Mr. Perfect,D,1h 50m,2006,"Drama , Romance","English, Bahasa",A car accident and a lie lands a woman in trouble with her new boss (Daniel Henney).,Kim Sang-Woo,"Uhm Jung-hwa, Daniel Henney"
https://www.visionplus.id/movies/47404/like-for-likes,Korean Drama,https://static.mncnow.id/images/vod/e51d4172/40d2_r32.jpg,Like for Likes,R,2h 0m,2016,"Drama , Comedy , Romance","English, Bahasa",Tiga pasangan mengandalkan media sosial untuk mengomunikasikan perasaan terdalam mereka.,Park Hyun-Jin,"Lee Mi-Yeon, Yoo Ah-in, Choi Ji-Woo, Kim Ju-Hyeok, Esom, Kang Ha Neul"
https://www.visionplus.id/movies/47694/haemoo,Korean Drama,https://static.mncnow.id/images/vod/0d5f33d7/a869_r32.jpg,Haemoo,D,2h 0m,2014,"Drama , Thriller","English, Bahasa","Awak kapal nelayan disewa untuk menyelundupkan imigran gelap dari Cina ke Korea. Namun, hal-hal tidak berjalan sesuai rencana ketika kapal menghadapi kabut tebal, hujan dan ombak dalam perjalanan pulangnya.",Shim Sung-Bo,"Kim Yun-Seok, Park Yoo-Chun, Han Ye-Ri, Lee Hee-Jun, Kim Sang-ho, Yoo Seung-Mok"
https://www.visionplus.id/movies/47714/1987-when-the-day-comes,Korean Drama,https://static.mncnow.id/images/vod/2ee77d5e/742c_r32.jpg,1987: When the Day Comes,D,2h 0m,2017,Drama,"English, Bahasa","Pihak berwenang berusaha menyembunyikan interogasi yang melanggar hukum dan kematian seorang siswa. Namun, ketika rincian kasus bocor, warga Korea, yang muak dengan kehidupan di bawah rezim militer yang menindas, melancarkan perjuangan untuk kebenaran dan keadilan.",Jang Joon-Hwan,"Kim Yun-Seok, Ha Jung-woo, Yu Hae-Jin, Kim Tae-Ri, Park Hee-Soon"
https://www.visionplus.id/movies/47906/sori-voice-from-the-heart,Korean Drama,https://static.mncnow.id/images/vod/90ad16d0/4be3_r32.jpg,SORI: Voice from the Heart,D,2h 0m,2016,Drama,"English, Bahasa","Seorang ayah mencari putrinya yang hilang menemukan satelit yang mengingat suara dari seluruh dunia. Menggunakan suara putrinya sebagai suar, satelit membantunya melacaknya.",Lee Ho-Jae,"Lee Sung-min, Lee Hee-Jun, Lee Ha-Nee"
https://www.visionplus.id/movies/47911/the-pension,Korean Drama,https://static.mncnow.id/images/vod/a0356d09/1b95_r32.jpg,The Pension,D,2h 0m,2018,Drama,"English, Bahasa",Seorang manajer pondok bertemu empat keluarga yang datang untuk menginap di pondoknya. Setiap keluarga membawa cerita mereka sendiri ke pondok.,"Ryu Jang-Ha,Yang Jong-Hyun,Yoon Chang-Mo,Jung Heo Deok-Jae","Jo Jae-Yun, Park Hyo-Joo, Jo Han-chul"
https://www.visionplus.id/movies/47996/thread-of-lies,Korean Drama,https://static.mncnow.id/images/vod/c1ee5e1a/c302_r32.jpg,Thread of Lies,BO-SU,2h 0m,2014,Drama,"English, Bahasa","Bersama dengan putri sulungnya, seorang ibu tunggal mencoba untuk memahami mengapa putri bungsunya bunuh diri tanpa peringatan.",Han Lee,"Kim Hee-Ae, Ko Asung, Kim Yoo-jeong, Kim Hyang-gi"
https://www.visionplus.id/movies/48432/a-girl-at-my-door,Korean Drama,https://static.mncnow.id/images/vod/f4cc4a60/f314_r32.jpg,A Girl at My Door,D,2h 0m,2014,Drama,"English, Bahasa","Young-Nam (Bae Doo-Na) seorang petugas polisi bekerja di Yeosu, dan dia bertemu dengan Do-Hee (Kim Sae-Ron) seorang gadis muda yang dikucilkan oleh komunitas lokalnya. Seiring berjalannya waktu, dia terpaksa melindungi gadis itu dari keluarganya dengan membiarkannya pindah.",July Jung,"Donna Bae, Kim Sae-ron, Song Sae-Byeok"
https://www.visionplus.id/movies/49200/juror-8,Korean Drama,https://static.mncnow.id/images/vod/3c0ad434/efd8_r32.jpg,Juror 8,R,2h 0m,2019,Drama,"English, Bahasa","8 orang juri menghadapi kasus dimana seorang anak membunuh ibunya demi mendapatkan uang, dan semua faktor mengarahkannya pada keputusan bersalah. Namun, seorang pengusaha muda bernama Kwon Nam Woo mempertanyakan pengakuan bersalah tersebut, dan mereka semua harus mencari kebenaran dari kasus tersebut.",Hong Seung-Wan,"Moon So Ri, Park Hyung Sik, Jo Soo Hyang, Seo Jung Yeon"
