tenant_page_url,tenant_logo_url,category,subcategory,tenant_name,tenant_photo_url,buildings,floors,products,where_to_park,pickup_point_stripped,takeaway,contact_phone_stripped,catalogue,whatsapp_chat,go_food,grab_food,shopee_food
https://www.malkelapagading.com/directory/our-daily-dose,http://images.malkelapagading.com/tenant/Our-Daily-Doselogo1.jpg,Shopping,Bags & Shoes,Our Daily Dose,http://images.malkelapagading.com/tenant/Our-Daily-Dosefoto.jpg,['MKG-2'],['Lantai 1 232 B-C'],Shoes & sneaker,Gedung Parkir 2 Lantai 1,,,02145844122,available,,,,
https://www.malkelapagading.com/directory/pan-and-co,http://images.malkelapagading.com/tenant/Pan-Cologo-7.jpg,Dining,F & B Delivery,Pan & Co,http://images.malkelapagading.com/tenant/Pan-Cofoto.jpg,['MKG-2'],['Lantai 1 231'],Japanese fluffy pancakes,Gedung Parkir 2 Lantai 1,MKG 2 Lantai Dasar,,,available,available,available,available,
https://www.malkelapagading.com/directory/pancious,http://images.malkelapagading.com/tenant/Panciouslogo3.jpg,Dining,F & B Delivery,Pancious,http://images.malkelapagading.com/tenant/Panciousfoto.jpg,['MKG-5'],['Lantai Dasar 66-68'],"Pancake & Waffle, Pasta, Steak, Salad, Omelette",Gedung Parkir 5 Basement P1/P1A,,allowed,02145853758,,available,available,available,
https://www.malkelapagading.com/directory/panorama-jtb,http://images.malkelapagading.com/tenant/Panorama-JTBlogo2.jpg,Shopping,Specialist Shop & Services,Panorama JTB,http://images.malkelapagading.com/tenant/Panorama-JTBfoto1.jpg,['MKG-1'],['Lantai Dasar 160A'],Tour and Travel Service,"Gedung Parkir 2 Basement P1/P1A, Parkir L6/L5",,,02145843035,,,,,
https://www.malkelapagading.com/directory/paperclip,http://images.malkelapagading.com/tenant/Papercliplogo.jpg,Shopping,Specialist Shop & Services,Paperclip,http://images.malkelapagading.com/tenant/Paperclipfoto-60.png,['MKG-3'],['Lantai 2 11 B'],Alat tulis/stationary dan buku,Gedung Parkir 3 Basement P1/P1A,,,081380037921,,,,,
https://www.malkelapagading.com/directory/passion-jewelry,http://images.malkelapagading.com/tenant/Passion-Jewelrylogo.jpg,Shopping,Fashion & Accesories,Passion Jewelry,http://images.malkelapagading.com/tenant/Passion-Jewelryfoto-22.jpg,['MKG-2'],['Lantai Dasar 133'],Perhiasan,Gedung Parkir 2 Basement,,,02145853787,available,available,,,
https://www.malkelapagading.com/directory/pastel-macik,http://images.malkelapagading.com/tenant/Pastel-Ma-Ciklogo-83.jpg,Dining,F & B Delivery,Pastel Ma`Cik,http://images.malkelapagading.com/tenant/Pastel-Ma-Cikfoto-0.jpg,['MKG-3'],['Lantai 3 K-18'],"Pastel Ayam, risol, aneka kue basah",Gedung Parkir 3,,,,available,available,available,available,
https://www.malkelapagading.com/directory/paws-dog-dream-park,http://images.malkelapagading.com/tenant/PAWS-Dog-Dream-Parklogo.jpg,Shopping,Specialist Shop & Services,PAWS Dog Dream Park,http://images.malkelapagading.com/tenant/PAWS-Dog-Dream-Parkfoto.jpg,['Gading Walk'],['Lantai Dasar Arcade 02'],"Dog dream park, daycare, dog hotel, swimming, blow dry, grooming,",Gedung Parkir 2/3/5 Basement,,,087880920887,,,,,
https://www.malkelapagading.com/directory/pedro,http://images.malkelapagading.com/tenant/Pedrologo-84.jpg,Shopping,Bags & Shoes,Pedro,http://images.malkelapagading.com/tenant/Pedrofoto-84.jpg,['MKG-3'],['Lantai 1 41'],"Tas, dompet & sepatu untuk pria dan wanita",Gedung Parkir 3,,,02145853955,available,available,,,
https://www.malkelapagading.com/directory/peggys-laundry,http://images.malkelapagading.com/tenant/Peggys-Laundrylogo1.jpg,Shopping,Specialist Shop & Services,Peggy's Laundry,http://images.malkelapagading.com/tenant/Peggys-Laundryfoto1.jpg,['MKG-3'],['Basement K-03'],Jasa Laundry,Gedung Parkir 3 Basement - P1/P1A,,,02145864366,,,,,
https://www.malkelapagading.com/directory/pepper-lunch,http://images.malkelapagading.com/tenant/Pepper-Lunchlogo.jpg,Dining,F & B Delivery,Pepper Lunch,http://images.malkelapagading.com/tenant/Pepper-Lunchfoto2.jpg,['MKG-3'],['Lantai 3 R-06'],Sizzling Hot Teppan,Gedung Parkir 5 Lantai 3,Atrium MKG 3,,02145853612,,,available,,
https://www.malkelapagading.com/directory/periplus-bookstore,http://images.malkelapagading.com/tenant/Periplus-Bookstorelogo.jpg,Shopping,Specialist Shop & Services,Periplus Bookstore,http://images.malkelapagading.com/tenant/Periplus-Bookstorefoto.jpg,['MKG-3'],['Lantai Dasar 34'],"Segala jenis buku, novel, majalah, baik dalam negeri maupun luar negeri.",Gedung Parkir 3 Basement P1/P1A,,,0214533436,,,,,
https://www.malkelapagading.com/directory/petra-toys,http://images.malkelapagading.com/tenant/Petra-Toyslogo.jpg,Shopping,"Kids, Toys, Maternity",Petra Toys,http://images.malkelapagading.com/tenant/Petra-Toysfoto.jpg,['MKG-2'],['Lantai Dasar 139A'],Mainan anak-anak,Gedung Parkir 2 Basement P1/P1A,,,0214533415,,,,,
https://www.malkelapagading.com/directory/pho-baba,http://images.malkelapagading.com/tenant/Pho-BaBalogo-54.jpg,,Dining,Pho BaBa,http://images.malkelapagading.com/tenant/Pho-BaBafoto-3.jpg,['MKG-1'],['Lantai Dasar 197'],Noodles Soup - Rolls - Banh Mì,,,,08810365838,,available,,available,available
https://www.malkelapagading.com/directory/pietros-gelato,http://images.malkelapagading.com/tenant/Pietros-Gelatologo1.jpg,Dining,Food & Beverages,Pietro's Gelato,http://images.malkelapagading.com/tenant/Pietros-Gelatofoto.jpg,['MKG-2'],['Lantai 2 K-207'],Es krim aneka rasa,Gedung Parkir 2/3,,,,,,,,
https://www.malkelapagading.com/directory/pigeon,http://images.malkelapagading.com/tenant/Pigeonlogo.jpg,Shopping,"Kids, Toys, Maternity",Pigeon,http://images.malkelapagading.com/tenant/Pigeonfoto.jpg,['MKG-3'],['Lantai 2 07A'],Produk untuk bayi & anak-anak,Gedung Parkir 3,,,02145853566,,,,,
https://www.malkelapagading.com/directory/pizza-hut,http://images.malkelapagading.com/tenant/Pizza-Hutlogo.jpg,Dining,F & B Delivery,Pizza Hut,http://images.malkelapagading.com/tenant/Pizza-Hutfoto3.jpg,['MKG-3'],['Lantai Dasar 61'],"Pizza, Pasta, Salad, Garlic Bread, Chicken Wings",Gedung Parkir 3 Basement P1/P1A,,allowed,02145853602,,available,available,,
https://www.malkelapagading.com/directory/pizza-express,http://images.malkelapagading.com/tenant/Pizza-Marzanologo1.jpg,Dining,Food & Beverages,Pizza Marzano,http://images.malkelapagading.com/tenant/Pizza-Expressfoto2.jpg,['MKG-2'],['Lantai Dasar 23'],"Pizza, Pasta, Salad, Calzone, Risotto, Desserts & Ice Cream",Gedung Parkir 2 Basement P1/P1A,,,02145853645,,,,,
https://www.malkelapagading.com/directory/planet-sports,http://images.malkelapagading.com/tenant/Planet-Sportlogo.jpg,Shopping,Shop From Home,Planet Sport,http://images.malkelapagading.com/tenant/Planet-Sportfoto1.jpg,['MKG-3'],['Lantai 2 B'],Perlengkapan olahraga,Gedung Parkir 3 Lt GF,,,02145853704,,available,,,
https://www.malkelapagading.com/directory/polo,http://images.malkelapagading.com/tenant/Polo-Diesellogo1.jpg,Shopping,Fashion & Accesories,Polo Diesel,http://images.malkelapagading.com/tenant/Polo-Dieselfoto-75.jpg,['MKG-2'],['Lantai Dasar 130'],Fashion untuk pria dan wanita,Gedung Parkir 2 Lt. 2 P2/P2A,,,0214529624,,,,,
https://www.malkelapagading.com/directory/pop-cionardes,http://images.malkelapagading.com/tenant/Pop-Cionardeslogo.jpg,Shopping,Specialist Shop & Services,Pop Cionardes,http://images.malkelapagading.com/tenant/Pop-Cionardesfoto.jpg,['MKG-2'],['Lantai 3 WD 07'],"Toys, funko",Gedung Parkir 2 Lt. 3,,,,,,,,
https://www.malkelapagading.com/directory/project-soul,https://www.malkelapagading.com/assets/images/smsimage/logotenant/SMS-default-logo.jpg,Shopping,Specialist Shop & Services,Project Soul,,['MKG-3'],['Lantai 2 16B-17'],Eyewear,,,,0818886555,,,,available,available
https://www.malkelapagading.com/directory/pull-and-bear,http://images.malkelapagading.com/tenant/Pull-Bearlogo.jpg,Shopping,Fashion & Accesories,Pull & Bear,http://images.malkelapagading.com/tenant/Pull-Bearfoto1.jpg,['MKG-3'],['Lantai 1 4-5'],"Pakaian, sepatu & aksesoris untuk pria dan wanita",Gedung Parkir 3,,,02145876402,,available,,,
https://www.malkelapagading.com/directory/puma,http://images.malkelapagading.com/tenant/Pumalogo.jpg,Shopping,Sports & Lifestyle,Puma,http://images.malkelapagading.com/tenant/Pumafoto.jpg,['MKG-2'],['Lantai 1 240'],Puma Shoes,Gedung Parkir 2 Lantai 1,,,02145853863,,,,,
https://www.malkelapagading.com/directory/ppp-laser-clinic,http://images.malkelapagading.com/tenant/Pure-Laser-Cliniclogo.jpg,Shopping,Health & Beauty,Pure Laser Clinic,http://images.malkelapagading.com/tenant/Pure-Laser-Clinicfoto.jpg,['Gading Walk'],['Lantai Dasar Arcade 46'],Laser kecantikan & perawatan wajah,Gedung Parkir 2 Basement P1,,,02145878422,,,,,
https://www.malkelapagading.com/directory/putien,http://images.malkelapagading.com/tenant/PUTIENlogo.jpg,Dining,F & B Delivery,PUTIEN,http://images.malkelapagading.com/tenant/PUTIENfoto.jpg,['MKG-5'],['Lantai 3 R 11'],"Chinese Food, Asian Food",Gedung Parkir 3 Lantai 3,Atrium MKG 3,,02145855041,,,available,available,
https://www.malkelapagading.com/directory/puyo-dessert,http://images.malkelapagading.com/tenant/Puyo-Dessertlogo.jpg,Dining,F & B Delivery,Puyo Silky Dessert,http://images.malkelapagading.com/tenant/Puyo-Dessertfoto1.jpg,['MKG-2'],['Lantai 2 K-212'],"Silky Pudding, Silky Drink",Gedung Parkir 2 Lantai 3,MKG 2 Lantai Dasar,,02145846529,,,available,available,
https://www.malkelapagading.com/directory/qq-kopitiam,http://images.malkelapagading.com/tenant/QQ-Kopitiamlogo.jpg,Dining,F & B Delivery,QQ Kopitiam,http://images.malkelapagading.com/tenant/QQ-Kopitiamfoto-65.jpg,['Gading Walk'],['Lantai Dasar A'],"Nasi Goreng, Mie Goreng, Kwetiau Goreng, Bakso Ayam, Mie Ayam Jamur Special, Bihun Singapore, Mie Kangkung Terasi, Tahu Isi, Kopi O, Jus Kedondong, Teh Tarik",Gedung Parkir 2/3/5 Basement,MKG 2 Lantai Dasar,allowed,02145878153,,available,available,available,
https://www.malkelapagading.com/directory/randb-tea,http://images.malkelapagading.com/tenant/R-B-Tealogo-69.png,Dining,F & B Delivery,R&B Tea,http://images.malkelapagading.com/tenant/R-B-Teafoto-40.jpg,['MKG-3'],['Lantai 3 K 29'],"Bubble Tea, Milk Tea, Fruit Tea, Oolong Tea, Macchiato",Gedung Parkir 5 Lantai 3,Atrium MKG 3,,,,available,available,,
https://www.malkelapagading.com/directory/raa-cha-suki,http://images.malkelapagading.com/tenant/Raa-Cha-Sukilogo.jpg,Dining,Food & Beverages,Raa Cha Suki & Barbeque,http://images.malkelapagading.com/tenant/Raa-Cha-Sukifoto.jpg,['MKG-3'],"['Lantai Dasar 01A, HC-H']",Thai Suki & barbeque,Gedung Parkir 3/5 Basement,,,02145853772,,,,,
https://www.malkelapagading.com/directory/rabbit-land,http://images.malkelapagading.com/tenant/Rabbit-Landlogo1.JPG,Shopping,Specialist Shop & Services,Rabbit Land,http://images.malkelapagading.com/tenant/Rabbit-Landfoto1.JPG,['Gading Walk'],['Lantai Dasar Arcade 01'],Fasilitas taman bermain dengan kelinci,Gedung Parkir 2/3/5 Basement,,,,,,,,
https://www.malkelapagading.com/directory/rambla,http://images.malkelapagading.com/tenant/Ramblalogo-15.jpg,Shopping,Shop From Home,Rambla,http://images.malkelapagading.com/tenant/Ramblafoto-98.jpg,"['MKG-1', 'MKG-1']","['Lantai 1 261', 'Lantai 2 369 -371']","Sepatu, Sendal, Baju, Celana, Tas dan produk fashion lainnya",Gedung Parkir 2 Lt. 1 & 2,,,0214530058,available,available,,,
https://www.malkelapagading.com/directory/ramen-ippudo,http://images.malkelapagading.com/tenant/Ramen-Ippudologo-74.jpg,Dining,Food & Beverages,Ramen Ippudo,http://images.malkelapagading.com/tenant/Ramen-Ippudofoto-13.jpg,['MKG-3'],['Lantai 3 R 07D'],Ramen,,,,622145855016,,available,,available,available
https://www.malkelapagading.com/directory/ramen-seirock-ya-japan,http://images.malkelapagading.com/tenant/Ramen-Seirock-Ya-Japanlogo-62.jpg,Dining,Food & Beverages,Ramen Seirock-Ya Japan,http://images.malkelapagading.com/tenant/Mantra-Manadofoto.jpg,['MKG-2'],['Lantai 2 316'],Japanese Ramen,Gedung Parkir 2 Lantai 2,,,0214529506,available,,,,
https://www.malkelapagading.com/directory/ramen-ya,http://images.malkelapagading.com/tenant/Ramen-YAlogo-43.jpg,Dining,Food & Beverages,Ramen YA,http://images.malkelapagading.com/tenant/Ramen-YAfoto-51.jpg,['MKG-3'],['Lantai 3 R 03B'],"Beef Ramen, Spicy Karaage Ramen, Chicken Shoyu Ramen, Tempura Ramen, Chicken Curry Ramen, Donburi, Tempura, Gyoza",Gedung Parkir 2/3,,,,,,,,
https://www.malkelapagading.com/directory/reddog,http://images.malkelapagading.com/tenant/REDDOGlogo-81.jpg,Dining,F & B Delivery,REDDOG,http://images.malkelapagading.com/tenant/REDDOGfoto-14.jpg,['MKG-5'],['Lantai 3 R 15A'],"No 1 Korean Hotdog : Mozzarela, Mozzarela Sausage, Potato, Potato Mozzarela, Potato Mozza Sausage, Toppoki, Banana Milk (No Pork No Lard)",Gedung Parkir 5 Lantai 3,Atrium MKG 3,,,,,,available,
https://www.malkelapagading.com/directory/rejuve,http://images.malkelapagading.com/tenant/Re-juvelogo.jpg,Dining,F & B Delivery,Rejuve,http://images.malkelapagading.com/tenant/Re-juvefoto.jpg,['MKG-3'],['Lantai Dasar GK-06'],"Healthy juice, cold press juice, detox juice",Gedung Parkir 2 Lantai 1 P1,,allowed,087778218242,,available,available,,
https://www.malkelapagading.com/directory/remboelan,http://images.malkelapagading.com/tenant/Remboelanlogo.jpg,Dining,F & B Delivery,Remboelan,http://images.malkelapagading.com/tenant/Remboelanfoto1.jpg,['MKG-5'],['Lantai 1 47'],"Indonesian food : Ayam Bumbu Kemiri, Kepiting Soka Saus Padang, Cumi Goreng Sambel Mbe, Nasi Bakar Roa, Asem-asem Iga Putri Solo, Bistik Lidah Jawa, Konro Bakar Makassar, Tumpeng, Es Campur Remboelan",Gedung Parkir 3 Lantai 2,Atrium MKG 3,,02145864948,,,available,available,
https://www.malkelapagading.com/directory/rempah-bistro,http://images.malkelapagading.com/tenant/Rempah-Bistrologo-58.jpg,Dining,Food & Beverages,Rempah Bistro,http://images.malkelapagading.com/tenant/Rempah-Bistrofoto-87.jpg,['MKG-1'],['Lantai Dasar 194'],Aneka Macam Menu & Nasi Box,,,,02122453598,,available,,available,available
https://www.malkelapagading.com/directory/rica-rico-bika-ambon,http://images.malkelapagading.com/tenant/Rica-Rico-Bika-Ambonlogo.jpg,Dining,F & B Delivery,Rica Rico Bika Ambon,http://images.malkelapagading.com/tenant/Rica-Rico-Bika-Ambonfoto.jpg,['MKG-3'],['Lantai 3 K-16'],"Bika Ambon Original/Pandan, Brownies, Bolu Lapis, Snack Kacang",Gedung Parkir 3,,,02156969208,,,available,,
https://www.malkelapagading.com/directory/roti-boy,http://images.malkelapagading.com/tenant/Roti-Boylogo.jpg,Dining,F & B Delivery,Rotiboy,http://images.malkelapagading.com/tenant/Roti-Boyfoto.jpg,['MKG-3'],['Lantai Dasar 59A'],"Rotiboy bun, Buttermilk bun",Gedung Parkir 5 Basement,,allowed,02145853826,,,available,available,
https://www.malkelapagading.com/directory/rubi-shoes,http://images.malkelapagading.com/tenant/Rubi-Shoeslogo-59.jpg,Shopping,Bags & Shoes,Rubi Shoes,http://images.malkelapagading.com/tenant/Rubi-Shoesfoto.jpg,['MKG-3'],['Lantai 2 9'],"Sepatu, sandal",Gedung Parkir 3/5,,,,,,,,
https://www.malkelapagading.com/directory/rujak-kolam-medan,http://images.malkelapagading.com/tenant/Rujak-Kolam-Medanlogo.jpg,Dining,F & B Delivery,Rujak Kolam Medan,http://images.malkelapagading.com/tenant/Rujak-Kolam-Medanfoto.jpg,['MKG-3'],['Lantai 3 PC-06'],Rujak Medan,Gedung Parkir 3,,,,,,available,,
https://www.malkelapagading.com/directory/salad-stop,http://images.malkelapagading.com/tenant/Salad-Stoplogo1.jpg,Dining,F & B Delivery,Salad Stop,http://images.malkelapagading.com/tenant/Salad-Stopfoto.jpg,['MKG-3'],['Lantai Dasar 12A'],"Salad bowl, salad wrap, warm grain bowl, healthy smoothies, banana cake",Gedung Parkir 3 Basement,,allowed,,available,available,available,available,
https://www.malkelapagading.com/directory/samsonite,http://images.malkelapagading.com/tenant/Samsonitelogo.jpg,Shopping,Bags & Shoes,Samsonite,http://images.malkelapagading.com/tenant/Samsonitefoto4.jpg,['MKG-1'],"['Lantai 1 252, 256, 258']","Koper, tas gagdet, travel bag",Gedung Parkir 3 Lantai 2,,,02145876417,,,,,
https://www.malkelapagading.com/directory/samsung,http://images.malkelapagading.com/tenant/Samsunglogo.jpg,Shopping,"Electronics, IT, Gadgets",Samsung,http://images.malkelapagading.com/tenant/Samsungfoto1.jpg,['MKG-3'],['Lantai Dasar 51 Z'],Samsung,Gedung Parkir 3 Basement,,,02145853746,,,,,
https://www.malkelapagading.com/directory/samsung-accessories,http://images.malkelapagading.com/tenant/Samsung-Accessorieslogo.jpg,Shopping,"Electronics, IT, Gadgets",Samsung Accessories,http://images.malkelapagading.com/tenant/Samsung-Accessoriesfoto1.jpg,['MKG-2'],['Lantai 2 322'],"Accessories for cellphones, laptops, cameras, tablets, TVs, printers and more",Gedung Parkir 2 Lt. 3 P3/P3A,,,021453449,,,,,
https://www.malkelapagading.com/directory/sante,http://images.malkelapagading.com/tenant/Santilogo-80.jpg,Dining,Gading Walk,Sante,http://images.malkelapagading.com/tenant/Santefoto-40.jpg,['Gading Walk'],['Lantai Dasar 31 & 33'],Wine,Gedung Parkir 2 Basement,,,,,,,,
https://www.malkelapagading.com/directory/sate-khas-senayan,http://images.malkelapagading.com/tenant/Sate-Khas-Senayanlogo-21.jpg,Dining,Food & Beverages,Sate Khas Senayan,http://images.malkelapagading.com/tenant/Sate-Khas-Senayanfoto.jpg,['MKG-1'],['Lantai Dasar 182-184'],"Aneka masakan tradisional khas Indonesia : Sate Ayam, Soto Betawi, Rujak Cingur, Gurame Bakar, Iga Penyet, Sop Buntut, Tongseng, Soto Ambengan, Pecel Madiun, Lontong Cap Gomeh, Nasi Liwet, Nasi Goreng",Gedung Parkir 2 Basement P1/P1A,,,02145864950,,,,,
https://www.malkelapagading.com/directory/sate-padang-mak-syukur,http://images.malkelapagading.com/tenant/Sate-Padang-Mak-Syukurlogo.jpg,Dining,F & B Delivery,Sate Padang Mak Syukur,http://images.malkelapagading.com/tenant/Sate-Padang-Mak-Syukurfoto.jpg,['MKG-3'],['Lantai 3 FCL-10'],"Sate Padang, Soto Padang, Rendang Suwir, Rendang Paru",Gedung Parkir 3,,,08123977977,,,available,,
https://www.malkelapagading.com/directory/saturdays,http://images.malkelapagading.com/tenant/Saturdayslogo-30.jpg,Shopping,Fashion & Accesories,Saturdays,http://images.malkelapagading.com/tenant/Saturdaysfoto-90.jpg,['MKG-2'],['Lantai 1 202'],"Eyeglass, Sunglass",P1,,,,,,,available,available
https://www.malkelapagading.com/directory/scoop,http://images.malkelapagading.com/tenant/Scooplogo.jpg,Shopping,Specialist Shop & Services,Scoop,http://images.malkelapagading.com/tenant/Scoopfoto.jpg,['MKG-2'],['Lantai 2 307B'],"Aksesoris, stationary, pernak pernik unik.",Gedung Parkir 2 Lt. 3 P3/P3A,,,0214530584,,,,,
https://www.malkelapagading.com/directory/secret-sushi,http://images.malkelapagading.com/tenant/Secret-Sushilogo-94.jpg,,Dining,Secret Sushi,http://images.malkelapagading.com/tenant/Secret-Sushifoto-43.jpg,['Gading Walk'],['Lantai Dasar GW - Unit C'],All You Can Eat Sushi,,,,622138879008,,available,,available,available
https://www.malkelapagading.com/directory/sensatia-botanicals,http://images.malkelapagading.com/tenant/Sensatia-Botanicalslogo-14.jpg,Shopping,Health & Beauty,Sensatia Botanicals,http://images.malkelapagading.com/tenant/Sensatia-Botanicalsfoto-62.jpg,['MKG-2'],['Lantai Dasar 134'],Bali Best Natural Skin Care since 2000 | 300+ BPOM regs | Halal & GMP Certified,Gedung Parkir 2 Basement,,,,available,available,,,
https://www.malkelapagading.com/directory/sephora,http://images.malkelapagading.com/tenant/SEPHORAlogo.jpg,Shopping,Health & Beauty,SEPHORA,http://images.malkelapagading.com/tenant/SEPHORAfoto1.jpg,['MKG-2'],['Lantai Dasar 22B'],"Skincare, cosmetics, fragrance, bath & bodycare, haircare",Gedung Parkir 2 Basement P1/P1A,,,0214529631,,,,,
https://www.malkelapagading.com/directory/shaburi,http://images.malkelapagading.com/tenant/Shaburi-Japanese-Shabu-Shabulogo.jpg,Dining,F & B Delivery,Shaburi Japanese Shabu Shabu,http://images.malkelapagading.com/tenant/Shaburi-Japanese-Shabu-Shabufoto1.jpg,['MKG-2'],['Lantai 2 318A'],"Japanese Shabu-shabu, All you can eat shabu-shabu",Gedung Parkir 2 Lt. 2/P2A/P3,MKG 2 Lantai Dasar,,02145878290,,available,available,available,
https://www.malkelapagading.com/directory/shambala,http://images.malkelapagading.com/tenant/Shambala-Inner-Peace-Gallerylogo1.jpg,Shopping,Specialist Shop & Services,Shambala Inner Peace Gallery,http://images.malkelapagading.com/tenant/Shambala-Inner-Peace-Galleryfoto1.jpg,['MKG-1'],['Lantai 2 360'],Perlengkapan meditasi & Perhiasan,Gedung Parkir 2 Lt. 3 P3/P3A,,,02145842373,,,,,
https://www.malkelapagading.com/directory/shihlin-taiwan-street-snack,http://images.malkelapagading.com/tenant/Shihlinlogo.jpg,Dining,F & B Delivery,Shihlin Taiwan Street Snack,http://images.malkelapagading.com/tenant/Shihlinfoto.jpg,['MKG-3'],['Lantai 3 FCI-06B'],"Taiwan Street Snacks : XXL Crispy Chicken, Crispy Floss Egg Crepe, Handmade Oyster Mee Sua,  Seafood Tempura",Gedung Parkir 3,Atrium MKG 3,,02145853836,,,available,available,
https://www.malkelapagading.com/directory/simian,http://images.malkelapagading.com/tenant/Simianlogo1.jpg,Shopping,"Electronics, IT, Gadgets",Simian,http://images.malkelapagading.com/tenant/Simianfoto.jpg,['MKG-3'],['Basement KB 17'],Casing & gadget accessories,Gedung Parkir 3 Basement,,,,,,,,
https://www.malkelapagading.com/directory/simply-the-future-drinks,http://images.malkelapagading.com/tenant/Simply-The-Future-Drinkslogo.jpg,Dining,F & B Delivery,Simply The Future Drinks,http://images.malkelapagading.com/tenant/Simply-The-Future-Drinksfoto.jpg,['MKG-3'],['Lantai 3 K-05'],"Aneka minuman, jus",Gedung Parkir 3,,,02145853876,,available,,,
https://www.malkelapagading.com/directory/singapore-hainanese-chicken-rice,http://images.malkelapagading.com/tenant/Singapore-Hainanese-Chicken-Ricelogo1.jpg,Dining,F & B Delivery,Singapore Hainanese Chicken Rice,http://images.malkelapagading.com/tenant/Singapore-Hainanese-Chicken-Ricefoto2.jpg,['MKG-3'],['Lantai 3 FCI-10B'],"Hainanese Chicken Rice, Roasted Duck, Chicken Soy Sauce Special, Duck Soy Sauce Special",Gedung Parkir 5 Lantai 3,Atrium MKG 3,,02145864933,,,available,,
https://www.malkelapagading.com/directory/singapore-koo-kee,http://images.malkelapagading.com/tenant/Singapore-Koo-Keelogo-42.jpg,Dining,F & B Delivery,Singapore Koo Kee,http://images.malkelapagading.com/tenant/Singapore-Koo-Keefoto.jpg,['MKG-5'],['Lantai Dasar 67 B2'],"Singapore delight : Fried Hokkien Prawn Mee, Char Kway Teow, Carrot Cake, Hot Plate Spicy Yong Tow Foo, Seafood Laksa, Che Chong Fan Minced Meat",Gedung Parkir 5 Basement,,,02145853755,available,available,available,,
https://www.malkelapagading.com/directory/skechers,http://images.malkelapagading.com/tenant/Skecherslogo-48.jpg,Shopping,Sports & Lifestyle,Skechers,http://images.malkelapagading.com/tenant/Skechersfoto1.jpg,['MKG-2'],['Lantai Dasar 153A'],"Footwear, shoes",Gedung Parkir 2 Basement P1,,,0214533431,,,,,
https://www.malkelapagading.com/directory/skin+,http://images.malkelapagading.com/tenant/SKIN-logo-72.jpg,Shopping,Health & Beauty,SKIN+,http://images.malkelapagading.com/tenant/SKIN-foto-15.jpg,,,Skincare & treatment,Parkir MKG 3/5 Basement,,,02145853808,,available,,,
https://www.malkelapagading.com/directory/smart-hand-diy,http://images.malkelapagading.com/tenant/Smart-Hand-DIYlogo-47.jpg,Dining,Food & Beverages,Smart Hand DIY,http://images.malkelapagading.com/tenant/Smart-Hand-DIYfoto-65.jpg,['MKG-3'],['Lantai 2 078'],Hand Craft,,,,,,available,,available,available
https://www.malkelapagading.com/directory/social-affair,http://images.malkelapagading.com/tenant/Social-Affairlogo.jpg,Dining,F & B Delivery,Social Affair,http://images.malkelapagading.com/tenant/Social-Affairfoto.jpg,['MKG-3'],['Lantai Dasar 14'],All Day Brunch - Coffee & Bakehouse,Gedung Parkir 3 Basement,Atrium MKG 3,,081299888696,,available,available,available,
https://www.malkelapagading.com/directory/sociolla,http://images.malkelapagading.com/tenant/SOCIOLLAlogo-94.jpg,Shopping,Health & Beauty,SOCIOLLA,http://images.malkelapagading.com/tenant/SOCIOLLAfoto-75.jpg,['MKG-2'],['Lantai 2 23A'],"Toko kosmetik terlengkap & terpercaya : make up, skin care, hair care, bath & body care, accessories, fragrance",Gedung Parkir 2 Lantai 2,,,,,,,,
https://www.malkelapagading.com/directory/sogo-dept-store,http://images.malkelapagading.com/tenant/Sogo-Dept-Storelogo.jpg,Shopping,Shop From Home,Sogo Department Store,http://images.malkelapagading.com/tenant/Sogo-Department-Storefoto2.jpg,"['MKG-2', 'MKG-2', 'MKG-2']","['Lantai 1 200', 'Lantai 2 300', 'Lantai 3 400']","Fashion, Accessories, Health and Beauty, The Food Hall, Cooking Ware, Homewares",Gedung Parkir 2 Lt. 1 P2/P2A & Lt. 2 P3/3A,,,0214533355,available,available,,,
https://www.malkelapagading.com/directory/solaria,http://images.malkelapagading.com/tenant/Solarialogo.jpg,Dining,F & B Delivery,Solaria,http://images.malkelapagading.com/tenant/Solariafoto.jpg,['MKG-3'],['Lantai 2 FH-E-01-02'],Asia & Indonesian food,Gedung Parkir 5 Lantai 3,Atrium MKG 3,,02145853941,,,available,available,
https://www.malkelapagading.com/directory/sop-kaki-kambing-dudung,http://images.malkelapagading.com/tenant/Sop-Kaki-Kambing-Dudunglogo.jpg,Dining,F & B Delivery,Sop Kaki Kambing Dudung Roxy,http://images.malkelapagading.com/tenant/Sop-Kaki-Kambing-Dudungfoto.jpg,['MKG-3'],['Lantai 3 FCL-15'],"Sop Campur, Sop Daging, Sop Kikil, Sop Kaki Sapi, Emping",Gedung Parkir 3,,,,,,available,,
https://www.malkelapagading.com/directory/soto-betawi-h-mamat,http://images.malkelapagading.com/tenant/Soto-Betawi-H-Mamatlogo.jpg,Dining,F & B Delivery,Soto Betawi H Mamat,http://images.malkelapagading.com/tenant/Soto-Betawi-H-Mamatfoto2.jpg,['MKG-3'],['Lantai 3 FCL-03 B'],Soto Betawi Oseng,Gedung Parkir 2/5 Lantai 3,,,,,,available,,
